Bathrooms,Bedrooms,Condition,Date,Floors,Grade,Id,Nearest,View,Waterfront,Yr Built,Yr Renovated,Zipcode,Lat,Long,Price,Sqft Above,Sqft Basement,Sqft Living,Sqft Living15,Sqft Lot,Sqft Lot15
2.25,3,3,3/30/2015,2,7,3654200037,Mid_Farthest,0,0,1/1/2007,0,98177,47.7034,-122.357,380000,1116,414,1530,1320,1305,1427
2.25,3,3,3/25/2015,2,7,3654200039,Mid_Farthest,0,0,1/1/2007,0,98177,47.7035,-122.357,390500,1116,414,1530,1320,1279,1427
2.5,3,3,4/24/2015,2,7,3654800040,Farthest,0,0,1/1/1993,0,98038,47.3902,-122.049,295000,1570,0,1570,1570,6932,6271
2.5,3,3,10/22/2014,2,7,3654800200,Farthest,0,0,1/1/1993,0,98038,47.3898,-122.049,265000,1720,0,1720,1570,6271,6587
1.75,4,3,8/5/2014,1,7,3655000070,Farthest,0,0,1/1/1968,0,98003,47.3309,-122.299,220000,1010,1010,2020,1750,7840,8140
2.5,3,3,8/8/2014,2,7,3655400060,Mid_Nearest,0,0,1/1/2005,0,98056,47.514,-122.189,445000,2470,0,2470,2470,4565,5064
3.5,3,3,4/3/2015,2,9,3655500030,Mid_Nearest,1,0,1/1/2014,0,98006,47.547,-122.192,719000,2010,530,2540,3240,10578,9831
1.75,4,4,4/9/2015,1,7,3658700395,Nearest,0,0,1/1/1911,0,98115,47.6786,-122.317,628000,1000,940,1940,1320,3060,3060
2.75,4,5,7/24/2014,1.5,7,3658700510,Nearest,0,0,1/1/1928,0,98115,47.6793,-122.316,620000,1550,740,2290,1460,3060,3060
1.5,3,4,3/27/2015,1,7,3658700690,Nearest,0,0,1/1/1910,0,98115,47.679,-122.315,480000,1060,140,1200,1410,3060,3060
2.25,3,4,7/8/2014,1.5,7,3663000070,Mid_Nearest,0,0,1/1/1969,0,98072,47.7529,-122.116,600000,1440,460,1900,2460,46609,43560
2.5,3,4,6/25/2014,1,7,3663500060,Mid_Nearest,0,0,1/1/1962,0,98133,47.7606,-122.336,400000,1420,760,2180,1900,7508,7818
1.75,4,4,4/17/2015,1,7,3664500041,Mid_Farthest,0,0,1/1/1976,0,98059,47.486,-122.129,378000,1990,0,1990,1950,23200,17040
2,4,4,11/17/2014,1,7,3664500133,Mid_Farthest,0,0,1/1/1966,0,98059,47.4826,-122.128,383000,1060,770,1830,1950,21183,6120
1,2,3,11/6/2014,1.5,4,3664500300,Mid_Farthest,0,0,1/1/1932,0,98059,47.4878,-122.13,230000,1470,0,1470,1670,25661,43301
3.5,4,3,9/25/2014,2.5,9,3667500015,Nearest,0,0,1/1/1930,2007,98112,47.6192,-122.307,770000,2670,1010,3680,1350,2242,1288
1.75,3,4,1/5/2015,1,7,3668000070,Farthest,0,0,1/1/1986,0,98092,47.2761,-122.152,212000,1060,0,1060,1420,7875,7680
2.25,3,4,12/22/2014,1,7,3668000500,Farthest,0,0,1/1/1987,0,98092,47.2762,-122.148,260000,1200,750,1950,1760,9600,8850
2,3,4,3/27/2015,1,7,3668000670,Farthest,0,0,1/1/1988,0,98092,47.2757,-122.145,200000,1430,0,1430,1870,7905,8400
1.75,3,4,1/16/2015,1,7,3668000810,Farthest,0,0,1/1/1987,0,98092,47.2766,-122.146,218500,1390,0,1390,1550,9328,8374
1.75,3,4,8/25/2014,2,7,3668000830,Farthest,0,0,1/1/1988,0,98092,47.2769,-122.145,229950,1900,0,1900,1610,8910,8586
2.5,3,3,9/11/2014,1,7,3668001080,Farthest,0,0,1/1/1984,0,98092,47.278,-122.145,248000,1220,900,2120,1820,6840,8200
2.5,3,3,5/26/2014,2,7,3670500465,Mid_Nearest,0,0,1/1/2001,0,98155,47.7346,-122.308,370000,1780,0,1780,1571,4050,4976
1,3,3,9/8/2014,1,7,3670500605,Mid_Nearest,0,0,1/1/1955,0,98155,47.735,-122.309,200000,1010,0,1010,1110,8108,8108
1.5,3,5,7/15/2014,1,7,3670500710,Mid_Nearest,0,0,1/1/1954,0,98155,47.7359,-122.309,405500,1010,0,1010,1300,8108,8108
1,3,3,5/12/2014,1,7,3674400035,Farthest,0,0,1/1/1959,0,98003,47.3363,-122.311,156000,970,0,970,1430,8580,11907
1.5,3,5,9/2/2014,1.5,7,3677400445,Mid_Nearest,0,0,1/1/1947,0,98108,47.5575,-122.303,475000,1620,860,2480,2090,5280,4800
1,2,4,6/10/2014,1,7,3678900110,Nearest,0,0,1/1/1926,0,98144,47.5738,-122.313,403000,1100,0,1100,1240,3598,3598
1.75,3,5,9/26/2014,1.5,7,3678900450,Nearest,0,0,1/1/1927,0,98144,47.5742,-122.315,615000,1110,790,1900,1530,3783,5098
1.75,3,4,8/12/2014,1.5,7,3679400025,Nearest,0,0,1/1/1928,0,98144,47.5729,-122.315,385000,1260,900,2160,1590,5863,3000
1.75,3,3,11/4/2014,2,7,3679400474,Mid_Nearest,0,0,1/1/2014,0,98108,47.5684,-122.314,294000,960,460,1420,1340,1361,1343
2.5,3,3,9/18/2014,2,7,3679400484,Mid_Nearest,0,0,1/1/2014,0,98108,47.5683,-122.314,295500,960,450,1410,1410,1332,1343
1.75,3,3,3/30/2015,2,7,3679400503,Mid_Nearest,0,0,1/1/2011,0,98108,47.5677,-122.314,330000,840,460,1300,1340,958,1254
1,2,4,5/30/2014,1,6,3679401110,Mid_Nearest,0,0,1/1/1942,0,98108,47.5619,-122.315,332000,1000,0,1000,1500,4776,4800
2.5,4,3,10/13/2014,2,8,3682000050,Farthest,0,0,1/1/2013,0,98001,47.3428,-122.278,349950,2632,0,2632,2040,4117,5195
3.5,4,3,3/23/2015,2.5,8,3682000060,Farthest,0,0,1/1/2013,0,98001,47.3427,-122.278,349950,2796,0,2796,2040,3520,5195
1.75,3,5,4/8/2015,1.5,6,3686900025,Mid_Farthest,0,0,1/1/1909,0,98032,47.3769,-122.234,249000,1590,0,1590,1110,7535,6000
1,2,5,10/28/2014,1,6,3692900010,Nearest,0,0,1/1/1918,0,98115,47.6783,-122.298,445000,930,0,930,1900,3150,5000
1.5,2,5,9/20/2014,1.5,6,3693900135,Mid_Farthest,0,0,1/1/1907,0,98117,47.6793,-122.397,615000,1210,0,1210,1570,5000,5000
1,6,4,9/5/2014,1.5,7,3693900155,Mid_Farthest,0,0,1/1/1920,0,98117,47.6789,-122.397,950000,2330,0,2330,1570,5000,5000
2,2,3,7/7/2014,2,7,3693900245,Mid_Farthest,0,0,1/1/1985,0,98117,47.6793,-122.395,445000,1240,0,1240,1660,2500,5000
2.25,6,4,12/2/2014,2,7,3693900885,Mid_Farthest,0,0,1/1/1907,0,98117,47.6785,-122.396,1020000,2550,0,2550,1480,5000,5000
1,2,3,5/29/2014,1,7,3693900985,Mid_Farthest,0,0,1/1/1951,0,98117,47.6782,-122.397,436500,1040,220,1260,1510,5000,5000
2,4,5,10/20/2014,2,7,3693901105,Mid_Farthest,0,0,1/1/1946,0,98117,47.6775,-122.398,630000,1610,0,1610,1300,5000,4950
1.75,4,4,7/1/2014,1.5,7,3693901720,Mid_Farthest,0,0,1/1/1945,0,98117,47.6771,-122.397,535000,1420,0,1420,1490,5000,5000
2,3,3,5/5/2015,1,7,3693901801,Mid_Farthest,0,0,1/1/1941,0,98117,47.6771,-122.398,575000,880,60,940,1420,5000,5000
1,2,5,10/2/2014,1.5,7,3699100130,Nearest,0,0,1/1/1930,0,98033,47.7001,-122.2,495000,1670,0,1670,1800,14695,11355
1.75,3,3,12/16/2014,1,9,3701000060,Mid_Nearest,2,0,1/1/1970,0,98155,47.7431,-122.29,880000,1930,1930,3860,2960,9000,9000
1.5,3,4,8/5/2014,1.5,6,3701900085,Farthest,0,0,1/1/1931,0,98022,47.2021,-121.996,169000,1570,0,1570,1400,6450,6450
1,1,3,11/4/2014,1,6,3702900165,Mid_Farthest,0,0,1/1/1918,0,98116,47.5579,-122.395,295000,520,0,520,1030,5600,5265
2.5,3,3,8/18/2014,2,9,3702900185,Mid_Farthest,0,0,1/1/1991,0,98116,47.5577,-122.396,640000,2580,0,2580,910,7500,6500
2.25,3,3,6/4/2014,1.5,7,3705000060,Farthest,0,0,1/1/2003,0,98042,47.4203,-122.157,270000,1550,530,2080,2080,4252,2275
2.25,3,3,10/21/2014,1.5,7,3705000070,Farthest,0,0,1/1/2003,0,98042,47.4198,-122.158,267500,1550,530,2080,2080,2856,2275
2.25,3,3,7/29/2014,1.5,7,3705000120,Farthest,0,0,1/1/2003,0,98042,47.4199,-122.157,284000,1550,530,2080,2080,2050,2275
1.75,5,5,2/20/2015,1.5,7,3705900124,Mid_Nearest,0,0,1/1/1926,0,98133,47.7617,-122.335,302000,2060,300,2360,1950,8642,8491
1.75,5,4,5/23/2014,1,7,3705900130,Mid_Nearest,0,0,1/1/1942,0,98133,47.7621,-122.335,377691,1320,800,2120,2120,8399,8398
1.75,3,4,8/28/2014,1,7,3705900238,Mid_Nearest,0,0,1/1/1959,0,98133,47.76,-122.34,439995,1570,0,1570,1860,8400,8639
2,3,3,4/28/2015,1,8,3705900292,Mid_Nearest,0,0,1/1/1989,0,98133,47.7583,-122.339,420000,1410,340,1750,1720,9239,7874
2.5,3,3,6/20/2014,2,8,3709500060,Mid_Nearest,0,0,1/1/2003,0,98011,47.7552,-122.221,458000,1870,0,1870,2040,5013,5555
2.5,4,3,6/23/2014,2,8,3709500140,Mid_Nearest,0,0,1/1/2003,0,98011,47.7557,-122.221,459950,2000,0,2000,2040,6107,6520
2.5,3,3,5/27/2014,2,8,3709500180,Mid_Nearest,0,0,1/1/2003,0,98011,47.7557,-122.22,445830,1870,0,1870,2000,5449,7687
2.5,4,3,5/26/2014,2,8,3709600180,Mid_Farthest,0,0,1/1/2009,0,98058,47.4324,-122.185,346000,2100,0,2100,2100,3916,3916
2.5,4,3,7/15/2014,2,8,3709600190,Mid_Farthest,0,0,1/1/2009,0,98058,47.4324,-122.184,370000,2130,0,2130,2130,4750,4071
1.75,3,4,12/1/2014,1,7,3715500110,Nearest,0,0,1/1/1969,0,98034,47.7246,-122.173,427000,1290,390,1680,1640,8610,8809
1.75,3,3,6/23/2014,1,7,3715500170,Nearest,0,0,1/1/1977,0,98034,47.725,-122.174,442500,1050,550,1600,1590,10280,8100
2,3,4,6/5/2014,1,7,3715500220,Nearest,0,0,1/1/1969,0,98034,47.7251,-122.175,386000,1330,0,1330,1590,8100,8100
2.5,4,3,10/9/2014,2,7,3717000160,Farthest,0,0,1/1/2005,0,98001,47.3378,-122.257,287000,2240,0,2240,2221,4648,4557
2.5,3,3,4/22/2015,2,7,3717000250,Farthest,0,0,1/1/2005,0,98001,47.3371,-122.256,321000,2014,0,2014,2014,4500,4500
3,4,4,1/27/2015,2,9,3720800070,Mid_Nearest,0,0,1/1/1926,0,98102,47.6448,-122.317,1100000,1920,960,2880,2110,5500,5500
1.75,3,3,3/31/2015,2,9,3720800115,Mid_Nearest,2,0,1/1/1988,0,98102,47.6451,-122.319,982218,2340,0,2340,2830,5500,5500
2.75,6,5,6/24/2014,1,8,3723800086,Nearest,0,0,1/1/1961,0,98118,47.5518,-122.266,665000,1420,1420,2840,2250,8346,8346
1.75,4,3,12/11/2014,1,7,3723800097,Nearest,0,0,1/1/1953,0,98118,47.5524,-122.267,476500,1390,280,1670,1720,10200,6860
2,3,3,5/7/2014,1.5,8,3723800409,Nearest,0,0,1/1/1929,0,98118,47.5516,-122.263,568000,1780,570,2350,1700,5080,5080
2.5,4,3,3/20/2015,2,8,3723800414,Nearest,0,0,1/1/1983,0,98118,47.5514,-122.263,852000,2620,0,2620,1670,7328,5080
2,2,3,10/15/2014,1,7,3723800415,Nearest,0,0,1/1/1952,0,98118,47.5513,-122.264,425000,870,570,1440,2020,6677,7642
1,2,3,7/14/2014,1,6,3726800010,Nearest,0,0,1/1/1910,0,98144,47.5729,-122.31,270000,1150,0,1150,1160,3600,4000
1.75,3,3,4/17/2015,1,7,3726800201,Nearest,0,0,1/1/1953,0,98144,47.5721,-122.309,410000,1080,1080,2160,1260,4000,3200
1.75,3,3,4/6/2015,1,7,3726800220,Nearest,0,0,1/1/1919,0,98144,47.5723,-122.309,348000,930,900,1830,1320,2417,3200
1,2,4,10/1/2014,1,7,3726800285,Nearest,0,0,1/1/1917,0,98144,47.5726,-122.308,346000,880,190,1070,1160,2196,3600
1,2,4,11/13/2014,1,7,3727800065,Mid_Farthest,0,0,1/1/1941,0,98117,47.6833,-122.395,425000,790,0,790,1330,5024,5024
1.5,3,4,5/29/2014,1,7,3728800320,Farthest,0,0,1/1/1958,0,98042,47.3658,-122.148,264000,1470,0,1470,1760,14821,15370
1,4,3,6/5/2014,1.5,7,3731800055,Nearest,0,0,1/1/1916,1986,98118,47.5529,-122.268,450000,1250,750,2000,1140,4676,4676
2.5,5,3,10/28/2014,1,7,3732800495,Mid_Nearest,0,0,1/1/1970,0,98108,47.557,-122.308,429000,1360,1360,2720,2020,8120,8120
1.75,4,4,7/9/2014,1,6,3732800525,Mid_Nearest,0,0,1/1/1926,0,98108,47.5569,-122.31,300000,1190,630,1820,1530,5015,9130
0.75,2,3,2/4/2015,1,6,3734900110,Farthest,0,0,1/1/1934,0,98045,47.4922,-121.783,230000,890,0,890,1270,19703,9800
2.5,4,4,4/2/2015,1.5,8,3735900205,Nearest,0,0,1/1/1930,0,98115,47.6899,-122.319,793000,1490,960,2450,2000,4080,4080
1,2,3,4/27/2015,1,8,3735900325,Nearest,0,0,1/1/1948,0,98115,47.6899,-122.32,485000,1080,0,1080,1890,4080,4080
2,3,3,5/23/2014,2,7,3735900545,Nearest,0,0,1/1/1923,1982,98115,47.6892,-122.319,449950,1560,0,1560,1900,4080,4080
2.25,3,3,10/21/2014,1,8,3735900590,Nearest,0,0,1/1/1951,0,98115,47.6891,-122.318,590000,1460,750,2210,1900,5742,4590
4,4,3,10/17/2014,2,8,3735900770,Nearest,0,0,1/1/1920,0,98115,47.6887,-122.319,775000,2530,650,3180,2000,7650,4080
1,3,3,7/3/2014,1.5,6,3735901040,Nearest,0,0,1/1/1908,0,98115,47.6881,-122.32,341000,1390,0,1390,1730,4814,3990
1,3,4,3/24/2015,1,7,3735901080,Nearest,0,0,1/1/1946,0,98115,47.688,-122.32,645000,1170,1100,2270,1860,4182,4080
1,2,5,6/6/2014,1.5,7,3735901600,Nearest,0,0,1/1/1926,0,98115,47.687,-122.32,435000,1260,0,1260,1720,4080,4080
2.5,5,5,3/9/2015,1,9,3738000070,98039,0,0,1/1/1959,0,98039,47.6176,-122.223,1710000,1960,700,2660,3960,6572,14595
1,2,3,8/25/2014,1,6,3738900035,Mid_Nearest,0,0,1/1/1948,0,98155,47.735,-122.306,298800,860,0,860,1180,8189,8189
1,3,5,7/23/2014,1,6,3738900105,Mid_Nearest,0,0,1/1/1948,0,98155,47.7359,-122.306,350000,1130,0,1130,1180,8201,8203
1.75,4,4,10/24/2014,2,7,3738900165,Mid_Nearest,0,0,1/1/1948,0,98155,47.737,-122.305,385000,2080,0,2080,1550,8215,8215
2,3,4,1/26/2015,1,6,3739500096,Mid_Nearest,0,0,1/1/1953,0,98155,47.7372,-122.307,229000,1540,0,1540,1490,6000,8213
2,3,4,5/5/2015,1,6,3739500096,Mid_Nearest,0,0,1/1/1953,0,98155,47.7372,-122.307,430000,1540,0,1540,1490,6000,8213
1.75,3,3,10/9/2014,2,8,3740000010,Nearest,0,0,1/1/1981,0,98033,47.6875,-122.202,575000,1720,0,1720,1620,5956,9324
2.25,3,3,9/15/2014,1,8,3741600020,Mid_Farthest,4,0,1/1/1948,0,98166,47.4544,-122.366,540000,1470,630,2100,2410,20018,17196
2.5,4,3,7/22/2014,2,9,3744000040,Farthest,0,0,1/1/2014,0,98038,47.3552,-122.023,518380,2810,0,2810,2980,4500,5046
3.25,4,3,11/11/2014,2,9,3744000100,Farthest,0,0,1/1/2014,0,98038,47.3559,-122.023,572115,3230,0,3230,2980,4838,5094
2.5,4,3,11/11/2014,2,9,3744000130,Farthest,0,0,1/1/2014,0,98038,47.3562,-122.022,559630,3370,0,3370,2980,4934,5046
2.75,4,3,9/28/2014,2,9,3744000150,Farthest,0,0,1/1/2014,0,98038,47.3559,-122.022,531155,2810,0,2810,3060,5046,4934
1.75,4,3,11/21/2014,1.5,7,3744600028,Mid_Farthest,0,0,1/1/1940,0,98146,47.4951,-122.352,390000,2690,0,2690,1920,46609,7302
1.5,4,4,2/24/2015,1.5,7,3744600704,Mid_Farthest,0,0,1/1/1961,0,98146,47.4905,-122.347,270000,1730,0,1730,1510,8505,8505
3.5,3,3,11/4/2014,2,10,3746700120,Mid_Farthest,0,0,1/1/2014,0,98166,47.438,-122.344,857326,3940,0,3940,2015,11632,11632
2,5,5,11/5/2014,1.5,7,3747600050,Farthest,0,0,1/1/1930,0,98002,47.3065,-122.219,319450,1750,500,2250,1540,5472,5472
1.75,2,4,12/15/2014,1,6,3750600566,Farthest,0,0,1/1/1946,0,98001,47.275,-122.278,199950,870,0,870,1300,18537,22800
2.5,3,4,3/27/2015,2,7,3750603471,Farthest,0,0,1/1/1974,0,98001,47.2653,-122.285,239950,1560,0,1560,1510,4800,12240
1,3,4,7/15/2014,1,6,3750603492,Farthest,0,0,1/1/1975,0,98001,47.2649,-122.285,185000,1510,0,1510,1520,17040,14000
1.5,3,4,7/23/2014,1,7,3750603685,Farthest,0,0,1/1/1969,0,98001,47.2639,-122.285,250000,1310,720,2030,1330,14400,14400
1.75,3,4,1/28/2015,1,7,3750603732,Farthest,0,0,1/1/1968,0,98001,47.2635,-122.284,276000,1440,800,2240,1740,9200,9600
1.75,4,5,9/25/2014,1,7,3750603940,Farthest,0,0,1/1/1946,0,98001,47.2633,-122.281,240000,1020,860,1880,1560,9600,14400
1,3,3,5/26/2014,1,7,3750604417,Farthest,0,0,1/1/1972,0,98001,47.2629,-122.275,172500,1140,0,1140,1270,8800,13560
1,3,4,8/4/2014,1,7,3750605247,Farthest,0,0,1/1/1972,0,98001,47.2616,-122.281,255000,1710,0,1710,1310,12000,9600
1,3,5,3/4/2015,1,7,3750605349,Farthest,0,0,1/1/1958,0,98001,47.2622,-122.282,210500,1220,0,1220,1310,9600,9600
1.75,3,4,3/24/2015,1,7,3750605620,Farthest,0,0,1/1/1981,0,98001,47.2598,-122.281,225000,1580,0,1580,1480,14400,9600
2.5,3,3,9/17/2014,1,8,3750605674,Farthest,0,0,1/1/2005,0,98001,47.2598,-122.281,270000,1808,0,1808,1450,19200,14400
1.5,3,3,6/26/2014,2,7,3750606890,Farthest,0,0,1/1/1981,0,98001,47.2589,-122.279,220000,1660,0,1660,1660,15600,14400
2,4,4,5/9/2014,1,7,3750607974,Farthest,0,0,1/1/1977,0,98001,47.2702,-122.29,280000,1180,1010,2190,2160,14439,14439
1,3,3,5/14/2014,1,7,3751600025,Farthest,0,0,1/1/1978,0,98001,47.3003,-122.27,139000,1100,0,1100,1530,17334,18694
1,2,3,7/17/2014,1,7,3751600030,Farthest,0,0,1/1/1978,0,98001,47.2997,-122.269,100000,770,0,770,1480,17334,17334
1,1,3,10/23/2014,1,7,3751600146,Farthest,0,0,1/1/1988,0,98001,47.2972,-122.267,166000,1120,0,1120,1280,17332,17334
1.5,3,3,3/6/2015,1,6,3751600176,Farthest,0,0,1/1/1989,0,98001,47.2976,-122.271,196000,1000,0,1000,1610,18568,17420
2.5,4,3,5/8/2015,2,8,3751600409,Farthest,0,0,1/1/2008,0,98001,47.2949,-122.27,510000,4073,0,4073,1780,17334,9625
1.75,3,4,12/26/2014,1,8,3751600430,Farthest,0,0,1/1/1979,0,98001,47.2949,-122.269,250000,1420,360,1780,1950,35233,17334
1.75,3,3,8/13/2014,1,7,3751600457,Farthest,0,0,1/1/1983,0,98001,47.2924,-122.271,299000,2100,0,2100,1330,15480,15657
1.5,3,3,11/10/2014,1,7,3751600635,Farthest,0,0,1/1/1980,0,98001,47.2932,-122.267,264500,1050,530,1580,2240,14040,12000
2.5,4,3,4/3/2015,2,8,3751600784,Farthest,0,0,1/1/2014,0,98001,47.2911,-122.266,331210,2240,0,2240,2240,4800,5040
1.5,3,4,10/7/2014,1,7,3751601171,Farthest,0,0,1/1/1954,0,98001,47.2887,-122.269,229500,1810,0,1810,1710,14400,12000
2.5,3,3,7/16/2014,2,8,3751601501,Farthest,0,0,1/1/1998,0,98001,47.2864,-122.264,382450,2220,0,2220,2420,20531,19249
2.5,3,3,2/25/2015,2,8,3751601785,Farthest,0,0,1/1/2006,0,98001,47.2867,-122.27,551870,2507,0,2507,1520,18400,14709
3.5,4,3,3/20/2015,2.5,9,3751601877,Farthest,0,0,1/1/2014,0,98001,47.2851,-122.277,552900,3828,0,3828,2120,18900,18900
1,4,4,3/5/2015,1,7,3751602249,Farthest,0,0,1/1/1970,0,98001,47.2845,-122.267,205000,1340,0,1340,1090,7920,9600
1.75,2,3,6/27/2014,1,6,3751602329,Farthest,0,0,1/1/1972,0,98001,47.2853,-122.265,215500,1220,0,1220,1510,15600,17818
2,4,4,7/2/2014,2,8,3751602797,Farthest,0,0,1/1/1978,0,98001,47.2831,-122.279,411000,2370,0,2370,2110,76665,19334
1,3,4,6/4/2014,1,7,3751603173,Farthest,0,0,1/1/1977,0,98001,47.2816,-122.269,212500,920,0,920,1170,14400,9600
2.75,2,3,2/24/2015,1,8,3751604169,Farthest,0,0,1/1/2003,0,98001,47.2773,-122.276,279000,1210,560,1770,1600,10534,17400
1,3,3,8/26/2014,1,7,3751604653,Farthest,0,0,1/1/1969,0,98001,47.2769,-122.264,205000,1370,0,1370,1770,10708,14482
1,3,4,6/5/2014,1,5,3751604895,Farthest,0,0,1/1/1908,0,98001,47.2756,-122.27,165000,1150,0,1150,1290,19200,19200
1.5,2,3,12/4/2014,1,7,3751604974,Farthest,0,0,1/1/1993,0,98001,47.2755,-122.271,350000,1320,0,1320,1320,73600,33600
1,3,4,5/13/2014,1.5,5,3751605432,Farthest,0,0,1/1/1942,0,98001,47.2738,-122.271,239950,1900,0,1900,1430,33888,19200
2,4,3,6/30/2014,1,6,3751606513,Farthest,0,0,1/1/1960,0,98001,47.2718,-122.265,263400,960,400,1360,1930,60548,28800
1,2,4,6/26/2014,1,9,3751606514,Farthest,3,0,1/1/1954,0,98001,47.2712,-122.265,270000,1780,0,1780,1780,81021,26723
1.75,3,5,7/17/2014,1.5,7,3751606606,Farthest,3,0,1/1/1908,0,98001,47.2741,-122.266,262500,1491,768,2259,1980,26831,15794
2.25,3,4,7/22/2014,1,8,3751606785,Farthest,2,0,1/1/1976,0,98001,47.2758,-122.265,335000,1600,460,2060,1870,47318,19663
2.25,3,3,5/7/2014,3,8,3753000010,Mid_Nearest,0,0,1/1/2009,0,98125,47.7175,-122.284,417250,1606,0,1606,1516,1452,1939
3,3,3,5/27/2014,3,8,3753000030,Mid_Nearest,0,0,1/1/2009,0,98125,47.7175,-122.284,399950,1296,0,1296,1520,1051,1939
3,3,3,8/28/2014,3,8,3753000100,Mid_Nearest,0,0,1/1/2009,0,98125,47.7176,-122.284,399000,1520,0,1520,1360,1884,1939
2.5,3,4,10/23/2014,2,8,3754010040,Nearest,0,0,1/1/1981,0,98033,47.6927,-122.206,744000,2020,0,2020,2410,7512,8500
3.5,4,3,6/16/2014,2,9,3754500010,Nearest,1,0,1/1/2006,0,98034,47.7074,-122.219,899950,2360,930,3290,1820,5414,9609
2.5,4,3,11/20/2014,2,9,3754500566,Nearest,2,0,1/1/2008,0,98034,47.7064,-122.224,749950,2080,290,2370,2970,2971,7500
2.5,2,3,9/18/2014,2,9,3754501060,Nearest,4,0,1/1/1992,0,98034,47.7056,-122.223,910000,2000,0,2000,2510,5150,6800
2.5,3,3,4/29/2015,2,11,3754501205,Nearest,3,0,1/1/1997,0,98034,47.7049,-122.224,1090000,2840,0,2840,2580,7500,5918
2.5,3,3,10/1/2014,2,10,3754501235,Nearest,2,0,1/1/2006,0,98034,47.7051,-122.223,1190000,2510,0,2510,2560,4600,7500
4,3,3,2/6/2015,3,11,3754501240,Nearest,2,0,1/1/2008,0,98034,47.7052,-122.223,1550000,4490,630,5120,2510,4600,5918
2,3,3,6/18/2014,1,7,3754700050,Nearest,0,0,1/1/1972,0,98034,47.725,-122.2,424000,1170,500,1670,1500,7700,7875
2,4,3,5/6/2014,1,7,3754700160,Nearest,0,0,1/1/1971,0,98034,47.7245,-122.2,397000,1200,240,1440,1460,7680,9660
2,3,4,4/23/2015,1,7,3754700170,Nearest,0,0,1/1/1971,0,98034,47.7244,-122.2,455000,1090,550,1640,1500,9825,9750
1,3,3,4/1/2015,1,7,3754700420,Nearest,0,0,1/1/1972,1989,98034,47.7253,-122.197,375000,1310,0,1310,1680,8400,8000
1,3,4,9/17/2014,1,7,3755000020,Nearest,0,0,1/1/1966,0,98034,47.7268,-122.229,342500,940,0,940,1660,10500,10500
1,3,4,9/30/2014,1,7,3755000060,Nearest,0,0,1/1/1966,0,98034,47.7267,-122.227,315500,1160,0,1160,1520,10500,10500
1.75,3,3,10/6/2014,1,7,3755000090,Nearest,0,0,1/1/1966,0,98034,47.7267,-122.226,350000,1320,0,1320,1310,10500,10500
1,3,4,2/26/2015,1,7,3755000120,Nearest,0,0,1/1/1966,0,98034,47.7267,-122.226,360000,1120,0,1120,1320,10500,10500
1,3,3,12/17/2014,1,7,3755000310,Nearest,0,0,1/1/1966,0,98034,47.7263,-122.229,325000,1160,0,1160,1220,11799,10500
2,3,3,7/30/2014,1,8,3755100005,Nearest,0,0,1/1/1953,0,98034,47.7222,-122.229,310000,2010,0,2010,1490,12950,10181
1.75,3,3,8/19/2014,1,7,3755100220,Nearest,0,0,1/1/1967,0,98034,47.721,-122.228,300000,1310,0,1310,1490,9761,9600
1.75,3,3,4/27/2015,1,7,3755100520,Nearest,0,0,1/1/1966,0,98034,47.72,-122.229,465000,1060,430,1490,1490,10757,10609
1.75,5,3,7/25/2014,1,7,3755100540,Nearest,0,0,1/1/1966,0,98034,47.7203,-122.229,431200,1060,300,1360,1490,10609,9935
2,4,4,7/18/2014,1,6,3755200220,Nearest,0,0,1/1/1960,0,98034,47.7183,-122.213,334009,1650,0,1650,1860,9305,7486
2,3,3,11/6/2014,1,7,3755500065,Nearest,0,0,1/1/1953,0,98033,47.701,-122.199,465000,1430,0,1430,1530,14250,11475
1.5,4,4,6/6/2014,1,7,3755500080,Nearest,0,0,1/1/1954,0,98033,47.7016,-122.199,510000,1320,0,1320,1720,14250,14250
2.75,3,5,9/23/2014,1,8,3756100160,Nearest,1,0,1/1/1962,0,98033,47.7011,-122.206,678000,1640,1130,2770,2450,10000,10000
1.75,3,3,3/9/2015,1,7,3756500060,Nearest,0,0,1/1/1962,0,98034,47.7171,-122.193,438000,1780,0,1780,1200,9660,9660
1,3,3,12/8/2014,1,7,3756500180,Nearest,0,0,1/1/1963,0,98034,47.7155,-122.194,475000,1470,0,1470,1300,9750,9750
1,3,3,3/24/2015,1,7,3756500610,Nearest,0,0,1/1/1962,0,98034,47.7182,-122.194,355500,1120,0,1120,1210,10032,9918
1,3,4,3/19/2015,1,7,3756600240,Nearest,0,0,1/1/1963,0,98034,47.7168,-122.196,379000,1140,0,1140,1140,10320,10412
3,8,3,11/25/2014,1,7,3756900027,Nearest,0,0,1/1/1961,0,98034,47.7111,-122.211,575000,2530,1310,3840,1380,15990,8172
3.25,4,3,5/21/2014,1,10,3758900023,Nearest,1,0,1/1/2007,0,98033,47.699,-122.207,1130000,2680,1130,3810,3240,8519,10748
2.5,4,4,5/5/2015,2,9,3758900037,Nearest,2,0,1/1/1992,0,98033,47.6993,-122.206,865000,2580,0,2580,4220,10631,10631
4.5,5,3,5/7/2014,2,11,3758900075,Nearest,0,0,1/1/2007,0,98033,47.699,-122.206,1530000,3400,870,4270,4100,8076,10631
